id	filename	md5	size	state
b96949ef-5038-45b2-9bf2-1633a6e7013b	b96949ef-5038-45b2-9bf2-1633a6e7013b/SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A08_588164.level3.data.txt	29d4651805a6e184f0d50d3bcccf6fa3	279512	validated
b98e61ac-4a26-4580-8caf-f49cfe6ce7b4	b98e61ac-4a26-4580-8caf-f49cfe6ce7b4/CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_A08_616664.level3.data.txt	8fec7af9f4d69524ae1d4c9c05b2ab9e	279604	validated
ba93fa01-2c7e-468d-ab5e-c7d5c19ed503	ba93fa01-2c7e-468d-ab5e-c7d5c19ed503/SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_C01_588286.level3.data.txt	01cf92acd1408a21cfe72e85516031e8	279571	validated
bf0fcac9-5f53-4296-826b-459f7c8742d4	bf0fcac9-5f53-4296-826b-459f7c8742d4/MULEY_p_TCGA_b53and79_Expr_HT_HG-U133A_24-HTA_B05_723958.level3.data.txt	f840a6a99651e574e02b7e715ad4b9d9	279585	validated
bf762c86-d48a-41c9-a508-1bec8c7cf41f	bf762c86-d48a-41c9-a508-1bec8c7cf41f/CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C02_616702.level3.data.txt	73ff18802e5d6255123c67ff4c7b1d7a	279586	validated
c33f41fe-7a94-46a3-bf25-5ccf1df4b547	c33f41fe-7a94-46a3-bf25-5ccf1df4b547/SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A01_588146.level3.data.txt	0107b739b1aa27a93eca81b20759b5db	279500	validated
c73852ad-08bb-4577-b540-1078eb7a8cc1	c73852ad-08bb-4577-b540-1078eb7a8cc1/SPANS_p_TCGA_Batch60_62_Expr_HT_HG-U133A_24-HTA_A07_692002.level3.data.txt	129752706792d72d097f9ed5568d6868	279544	validated
c7dace2a-957a-41d9-b08a-00d928efdebc	c7dace2a-957a-41d9-b08a-00d928efdebc/CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C10_616720.level3.data.txt	70e9068f348849f892da68330fdb91a8	279633	validated
cb8b2bf2-dcb6-462e-bbb2-5704f86adc31	cb8b2bf2-dcb6-462e-bbb2-5704f86adc31/SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_C05_588324.level3.data.txt	4d6b67d15cb12fb1efc7c88b3ac6c0dd	279635	validated
cd39ff64-aea1-4736-8a74-9b305d5a893c	cd39ff64-aea1-4736-8a74-9b305d5a893c/CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_A11_616670.level3.data.txt	5b280b4c4232d33b71a489e7e82c41bc	279576	validated
cd796dc7-8f39-4527-ab07-fa9fdd8f3a21	cd796dc7-8f39-4527-ab07-fa9fdd8f3a21/MULEY_p_TCGA_b53and79_Expr_HT_HG-U133A_24-HTA_A07_723982.level3.data.txt	7fc682bea0a4471e9601f63c7382ef5e	279669	validated
ce24d84f-ae84-420c-878b-898162b2ba2d	ce24d84f-ae84-420c-878b-898162b2ba2d/DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_E12_543698.level3.data.txt	317aac439d34ca41a126dc976dda9f41	279624	validated
d07fb5b5-0187-468e-aca9-10f596460cd9	d07fb5b5-0187-468e-aca9-10f596460cd9/DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_F04_543606.level3.data.txt	950ffdf1acbc1b8153b67fcf076e140e	279589	validated
d0f8077a-7e0d-4b96-89a0-d903383a4dff	d0f8077a-7e0d-4b96-89a0-d903383a4dff/CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_B06_616686.level3.data.txt	6019deac70ef72ea8d1b941915e8d212	279642	validated
daeec167-b766-4c79-a3f7-2c791d655d24	daeec167-b766-4c79-a3f7-2c791d655d24/SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_B12_588272.level3.data.txt	f05b6ded773fff24a900fcc1cc4ed7a1	279524	validated
db9c147f-03af-4c3c-bf53-6a2eaf182161	db9c147f-03af-4c3c-bf53-6a2eaf182161/SPANS_p_TCGA_Batch60_62_Expr_HT_HG-U133A_24-HTA_A09_691908.level3.data.txt	fc6bdc8c3c31903d815d471a35a8f761	279506	validated
de0e45e2-32a4-4b9a-b879-731dd0b5be70	de0e45e2-32a4-4b9a-b879-731dd0b5be70/CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_B12_616698.level3.data.txt	5a0447853ffdcd42deb156c9cc7d3a2b	279543	validated
de118051-06c1-4ffb-b719-13dfa81ae9e2	de118051-06c1-4ffb-b719-13dfa81ae9e2/DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_F11_543640.level3.data.txt	ffe0f3e7d96a29a11d05b17f945e8af2	279599	validated
e006036d-a017-45cf-a702-4a40f2e1a276	e006036d-a017-45cf-a702-4a40f2e1a276/SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A07_588166.level3.data.txt	d65c36bb3aea420582f924ad195f5d6c	279492	validated
e036ce42-2d63-44b1-a40c-d750583ba1e4	e036ce42-2d63-44b1-a40c-d750583ba1e4/CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_A10_616676.level3.data.txt	31c063b40fc8965451bfbc62e35d2b26	279585	validated
e3674c11-0a39-4283-87a7-8e4ffaada368	e3674c11-0a39-4283-87a7-8e4ffaada368/CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_A07_616662.level3.data.txt	148849d97a94fe6f2ffee74f80ca995b	279568	validated
ea76c371-9248-4269-a235-9126440438bf	ea76c371-9248-4269-a235-9126440438bf/SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_B09_588278.level3.data.txt	17801a852e596676386ccd6320a0dbcd	279591	validated
ea829a62-cd90-49e3-8cfc-2315ba497c34	ea829a62-cd90-49e3-8cfc-2315ba497c34/SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A04_588148.level3.data.txt	408e2b2d279f633a9d85b508ea96cb04	279559	validated
eae46db2-467f-48e9-964e-816f1c737d3b	eae46db2-467f-48e9-964e-816f1c737d3b/DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_E08_543768.level3.data.txt	1baf03b15924414ece3d5efcbabe2a69	279603	validated
f02bdc31-a8d1-46ca-bcda-bb8f756a73f8	f02bdc31-a8d1-46ca-bcda-bb8f756a73f8/MULEY_p_TCGA_b53and79_Expr_HT_HG-U133A_24-HTA_C07_723882.level3.data.txt	46d7f3bed1e25435954a0ff84dd21897	279578	validated
f3991ad7-653e-40b7-8758-ff0e379b2937	f3991ad7-653e-40b7-8758-ff0e379b2937/MULEY_p_TCGA_b53and79_Expr_HT_HG-U133A_24-HTA_G05_723884.level3.data.txt	1c9d2b276d135a3a7b4dc3aec8deb5f8	279665	validated
f6afa468-1df3-43a2-a8f2-9b616732199d	f6afa468-1df3-43a2-a8f2-9b616732199d/CALIX_p_MM_TCGA_TOPG_AM_0708_HT_HG-U133A_96-HTA_C06_616712.level3.data.txt	231ab4e4ac92230e2cdc199d5d8fe051	279611	validated
f88842ed-0cac-4c48-89c2-efbc99385ddb	f88842ed-0cac-4c48-89c2-efbc99385ddb/DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_F08_543720.level3.data.txt	3f733b9f293715c4df3c6ac2a76b3ff2	279560	validated
f907b807-6e6b-4b3c-bca4-e1287b984d73	f907b807-6e6b-4b3c-bca4-e1287b984d73/SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A03_588150.level3.data.txt	c5fb29c7ae9760bf250d929208d5fc85	279545	validated
fa8ded26-8de7-4e90-8401-d58e2255cabe	fa8ded26-8de7-4e90-8401-d58e2255cabe/SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_B02_588292.level3.data.txt	f8badb944f7adebff7cd9e3e179e291a	279564	validated
fd4fe216-bbd5-47a8-854f-88ab8a2bf3ca	fd4fe216-bbd5-47a8-854f-88ab8a2bf3ca/SPANS_p_TCGA_Batch60_62_Expr_HT_HG-U133A_24-HTA_B07_691888.level3.data.txt	e1c0007d2218ef1b5b72a0fea29cfb9c	279599	validated
\N	03ad5e2e-5ebc-4b2b-9e93-e091f3c0be8a/annotations.txt	ce68da1ea0abd018a100a83c5b899789	512	\N
\N	08a5db5d-543b-437c-8f2f-c6ce4a0742ab/annotations.txt	7c65d221ba5985709de9ec3475702b7e	278	\N
\N	14b9672b-5d1c-4179-be81-e9406f9c3a24/annotations.txt	22ddf1d40b67c9002925b728e1e20d0f	264	\N
\N	16cc1db7-ed0b-4126-bb28-b2a37c679ced/annotations.txt	c10e16be4bec1a815702a9c0b320305c	335	\N
\N	188a4dd7-4e32-45f1-a224-cd9aadafe24e/annotations.txt	d44cbb7ece1b24567ed016b10cde2573	512	\N
\N	1d05a167-4820-4eed-8bf3-4c6977fef444/annotations.txt	fb989316054f4e6833c494495a6e57e7	533	\N
\N	27fe8c26-846a-4e9f-bb12-0d5bb4564d62/annotations.txt	a2d8a74cb0a011a9bf7d8419322685c7	538	\N
\N	307b84ca-b1fa-48d7-84cc-6324329a2944/annotations.txt	ccfe14a3a66eb6f2c70b58dce8113a4c	282	\N
\N	444a7da4-9d55-4189-92fa-50d3df72b254/annotations.txt	862caae57324bd5a1a01f6bfef8617c8	278	\N
\N	4484dd43-7ecb-4cb4-a581-e9058eb38cd4/annotations.txt	b22d8bce2a3c5c794d42230fdd634057	820	\N
\N	45ebfd26-de40-409e-8e29-471069b87153/annotations.txt	eea0a1f4cd26c910642e0ed3558ad047	848	\N
\N	5133dc22-5078-4761-8f11-db885f950c2a/annotations.txt	acdacaed7137c666c7ce8196476dbe85	282	\N
\N	697ef6d5-9301-4f54-bdbd-d6bb513caca7/annotations.txt	b440bd7ddd200c783972d3e66a03d513	282	\N
\N	7394c1de-0d4c-438a-aa42-cd7d0128c5ae/annotations.txt	43819f567aff299814121c8bb17d3a18	512	\N
\N	78d10729-7858-4d57-9c6b-45ad38cc4234/annotations.txt	3a889fa54f8d8f86f24d68dbd83c9525	278	\N
\N	799ba324-5087-40ee-8ece-f22e4cf522be/annotations.txt	36cf52f52f9ecddb343536ec2cf94c4b	278	\N
\N	7ad449cb-9002-4ebd-bec6-ac0324fa553d/annotations.txt	0f8f50dd2734c76a8a8739010470ae93	312	\N
\N	8ac64fe1-dc96-4069-a220-bb6d3a41d8a0/annotations.txt	a13a36438fe66156ccd22693cb843a37	264	\N
\N	a6f2e5ea-f501-4679-8d77-b3408e7aaa5e/annotations.txt	a793e13fc5efa4544aa579f006b02fbe	278	\N
\N	aa51f8a2-226f-451e-b279-b9735c4a2d78/annotations.txt	f7778b982bfbc391805eddac66bf0134	278	\N
\N	ae8ef4ac-4d0b-4966-bfb3-b158deec1968/annotations.txt	fb0b785924ca9267e5be2a5d5195f10f	299	\N
\N	b200b736-85aa-495b-b45e-0dd4b1d62f94/annotations.txt	3419d88bd18e0e996d338299bd638e8f	567	\N
\N	b332c355-094e-45e6-8b7a-621b2a5f9522/annotations.txt	b3b018eb8150b67f73c096ed0356f0db	328	\N
\N	b44eaffe-6aac-4b67-86ba-7840b99c7cb2/annotations.txt	c6eae9418112cb8528f90c66cd27c844	713	\N
\N	b96949ef-5038-45b2-9bf2-1633a6e7013b/annotations.txt	cb4009a815064176f1a61e779ee7bbf8	293	\N
\N	b98e61ac-4a26-4580-8caf-f49cfe6ce7b4/annotations.txt	d3d357d507e8bcd3fbcac81bfb9aee91	346	\N
\N	ba93fa01-2c7e-468d-ab5e-c7d5c19ed503/annotations.txt	491056560f83f3883ea12755167751e1	611	\N
\N	bf0fcac9-5f53-4296-826b-459f7c8742d4/annotations.txt	96eb4cc776b905d09bc75073af1d631b	287	\N
\N	c33f41fe-7a94-46a3-bf25-5ccf1df4b547/annotations.txt	99e1836cc7f57851b21ad9ade2adda90	511	\N
\N	c73852ad-08bb-4577-b540-1078eb7a8cc1/annotations.txt	dc53e44c7f3a3457fbd64fd27b361fa0	612	\N
\N	ce24d84f-ae84-420c-878b-898162b2ba2d/annotations.txt	13a75b08b2eb0f687b339071082f6275	278	\N
\N	de118051-06c1-4ffb-b719-13dfa81ae9e2/annotations.txt	b135720cdf99ff05b489fc9be79f3b34	724	\N
\N	e006036d-a017-45cf-a702-4a40f2e1a276/annotations.txt	ceb7b13faf91cacdfb739cdc9aeeb211	299	\N
\N	e3674c11-0a39-4283-87a7-8e4ffaada368/annotations.txt	caf979476b1db2b96ec4b8ebc750dfd1	536	\N
\N	eae46db2-467f-48e9-964e-816f1c737d3b/annotations.txt	256f6d021f8f1d07fa9fa534ef7e0f0e	298	\N
\N	f88842ed-0cac-4c48-89c2-efbc99385ddb/annotations.txt	9fe092313dea18f5839eae263b9d4f56	278	\N
\N	fa8ded26-8de7-4e90-8401-d58e2255cabe/annotations.txt	62c9b2f7269bf30b6b5f65f1a6ca2a86	282	\N
\N	fd4fe216-bbd5-47a8-854f-88ab8a2bf3ca/annotations.txt	89c44b763389bd7096c1571bd798b734	332	\N
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	f907b807-6e6b-4b3c-bca4-e1287b984d73/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	ba93fa01-2c7e-468d-ab5e-c7d5c19ed503/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	1b1bb9bd-57cb-4c87-bfa8-5da9339f08e8/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	27fe8c26-846a-4e9f-bb12-0d5bb4564d62/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	a760ad7d-71ba-4610-96ae-8ffb9fcdf760/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	d0f8077a-7e0d-4b96-89a0-d903383a4dff/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	de118051-06c1-4ffb-b719-13dfa81ae9e2/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	39a4d5b6-a885-4cc5-b452-dff4a19f0af5/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	1a55b357-5abd-466d-a5bb-4973b9431496/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	db9c147f-03af-4c3c-bf53-6a2eaf182161/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	b5a97e1a-3de0-45c1-b36a-6726177954e6/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	9969121a-d09a-4c30-b5d0-2257bae51646/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	fd4fe216-bbd5-47a8-854f-88ab8a2bf3ca/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	8fc41967-97f5-4b26-81d8-301faddb180e/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	552eae5a-0196-4305-b297-5aeb1485b3c2/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	13bd6e37-0bac-494a-81c1-731ac0c5f23f/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	cb8b2bf2-dcb6-462e-bbb2-5704f86adc31/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	5d1e0c95-5080-4013-b62e-50f82d53e6ac/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	35bb7a65-994f-4562-b523-533c011708ca/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	a6f2e5ea-f501-4679-8d77-b3408e7aaa5e/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	42d65cc9-04d2-4e07-bd75-a80ad0b1cf78/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	ea76c371-9248-4269-a235-9126440438bf/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	f88842ed-0cac-4c48-89c2-efbc99385ddb/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	8d24807c-9d3a-4aff-8d83-498990efdcd3/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	997b8d38-8226-4bc6-99a5-20330510f6a0/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	3a0c1f71-50cd-4125-b115-5200d1cac887/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	a35e362f-6b13-40a1-b227-71ead8c0fa30/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	8ac64fe1-dc96-4069-a220-bb6d3a41d8a0/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	6bdaf2e8-d91b-4777-963c-4b44c45f573d/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	b503b141-be56-431c-aa46-87a492584849/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	799ba324-5087-40ee-8ece-f22e4cf522be/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	b7866703-35cf-4005-8ed7-09125b1e09c8/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	6860f3c1-eed7-48e6-8c75-3ecea6d2cd40/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	1aaba56f-af4b-473f-9363-59daf372201b/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	307b84ca-b1fa-48d7-84cc-6324329a2944/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	eae46db2-467f-48e9-964e-816f1c737d3b/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	ac964865-f9e9-4ad0-9144-5d6474bc0d06/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	5ec7efda-4b34-4dea-9fbc-9ec41420ac22/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	7a76b52f-6d90-405e-935f-06db6d4529d4/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	0b65c145-701b-4609-8500-da37f61a5650/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	68c7ded9-8824-418e-96fe-7d1522d903b8/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	1d05a167-4820-4eed-8bf3-4c6977fef444/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	f6afa468-1df3-43a2-a8f2-9b616732199d/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	08a5db5d-543b-437c-8f2f-c6ce4a0742ab/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	abac2919-5cde-4348-81d8-40408b143607/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	7ad449cb-9002-4ebd-bec6-ac0324fa553d/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	32bac120-a8a7-4961-b4a6-c436df1c4578/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	83c80be4-b697-4403-a955-97e6d75d727a/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	b38a34c3-a951-4055-b84b-354677c2ebf5/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	3b81f1b6-abd3-4d94-b8b2-1f6228dd9e4d/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	0abd4374-10e9-4eaa-8db6-8e6d77c7e3c3/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	5737089d-5a59-47de-8cd8-5b142f230364/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	a777f7be-1c42-46b7-92ef-fb78bbf8e3c3/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	1129cb87-9ddc-4340-ad11-554274624fe4/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	82a6b4b9-22d1-45e3-b0c7-eff9bea6a1cc/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	a9b55974-ed83-41f5-8061-7e529b15a38f/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	ea829a62-cd90-49e3-8cfc-2315ba497c34/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
3034aa1c-6de0-475a-ac4d-9fa3443f6e05	c7dace2a-957a-41d9-b08a-00d928efdebc/broad.mit.edu_LUSC.HT_HG-U133A.mage-tab.1.1006.0.tar.gz	733372153eb88c729741b9ac7ae2eca0	20619	validated
