Genes,Gene_Values
PTH2R,0.01582200782095136
ST3GAL6,0.0157984293444829
TNFRSF12A,0.015782820131092477
CES3,0.01577035031932196
TCF7L1,0.01574391134846498
AVIL,0.0157266768746009
ERMAP,0.015716974079111826
CSF1R,0.01570321292206495
SGK,0.015692925794055252
PRKRIR,0.01569152322120479
GALNT2,0.01567650288814851
NUPR1,0.015668897370577355
POP4,0.01565264217952837
SERPINB3,0.015645592393201183
RBCK1,0.015630247551708935
FAIM,0.015624937995372939
GBP1,0.015608135796491335
NRGN,0.015606428799647385
FXN,0.015605162077948355
CCND3,0.015597374501314232
CEBPG,0.015590305680613049
PI3,0.015585973765006995
COQ3,0.015536977605090107
ZNF137,0.015502576037860096
MAP4K1,0.01548492130396766
DCBLD2,0.015467089431225208
TESK2,0.015431651378730754
SAP30L,0.015406902524434633
ACE2,0.015398620392745125
TRAP1,0.015382206894208564
DBP,0.015372859419521179
FPRL2,0.015356472666774562
ZNF93,0.01533355234532228
LIMA1,0.01533149740021334
C6orf15,0.015323350890261569
SLC39A4,0.015296358583158738
ZNF556,0.015281588069356361
LIN37,0.015261348244146548
PEPD,0.015243464623917876
PLEKHA5,0.015222256642157681
MYL5,0.01521535674021528
CPA3,0.015194598442273806
CASP1,0.01518799411523897
UTY,0.01514846582327139
PSPH,0.015113696104800376
KLK6,0.015103814137229409
EIF3K,0.015100084028436801
MRPL35,0.01509327936637232
ZNF682,0.015043831839640982
WRN,0.015025360025672358
PRKACB,0.01502049979788587
DKK4,0.015006468793353905
PLCB4,0.01499038924847724
TCFL5,0.01496998952162264
TAF4B,0.01496706761261228
EGLN1,0.014957666912523116
FUT8,0.014953688465166917
PUS3,0.01494983463996957
SNUPN,0.01491572741782666
SNX5,0.014912095578069643
ETHE1,0.014908768155402763
OMD,0.01488576254326448
ABCD3,0.014876685866368616
MOSC2,0.014850077523189446
AGTR1,0.014843722277083166
PYGB,0.014779225822905041
MTA2,0.014775536614599155
KCTD9,0.01474659136424776
ELP3,0.014745613356221252
GPAA1,0.014703076403825127
COL4A6,0.014691587793632664
ATP5G3,0.0146898559118143
CDS2,0.014689834248914846
ABHD10,0.014667013906624685
C5orf13,0.014643447809298635
TBCC,0.014641922538738876
ATG2B,0.014638055322437376
CTDSP2,0.01461177764821674
ZNF552,0.014581789420193388
AXL,0.014570585381589776
NDRG2,0.01456988753511782
MTERF,0.01453309975301383
PLXNA1,0.014532803010721553
PABPC4,0.014516349336628669
CXorf48,0.014515118755435631
TSPAN31,0.014498385172670488
SLC18A2,0.014487887577360413
HIST2H2BE,0.014486130350798425
CD86,0.014483170353638818
DDX3Y,0.014476363365022395
ZNF14,0.014470024677257672
PDHA1,0.014451045222898617
FASTKD5,0.014396367219592438
POLR3K,0.014375663585684463
TNFSF11,0.014370599025968859
STAT6,0.014368071082036658
MAP2K4,0.014367304550009466
INPP5E,0.014365862294956825
TTLL4,0.014361030996633559
CCDC88C,0.014352707109417603
IRX4,0.014317954728821618
ELF5,0.014296342350562078
FAM82B,0.014264880494508352
C20orf30,0.01425248292876994
TFF2,0.014241114906208305
SACS,0.014233333077613668
NUDT11,0.014226915955592046
SS18,0.014210230765275219
MTHFS,0.014206914777945976
THSD1,0.014200558507084321
DYRK4,0.01418736327085754
ANXA4,0.014171365674289399
FLII,0.01416048056421774
BCL2L11,0.014151954710307621
PCTP,0.014143767773839487
DNAJC15,0.014141652035668204
HDGFRP3,0.014132529016368148
CLEC2B,0.014119181460429852
