Genes,Gene_Values
L1TD1,-0.004989328097586359
DDX51,-0.0049899473300456096
C6orf25,-0.004990142245944004
UPK2,-0.004990434073864481
KCNH6,-0.004991157910167216
KCNK13,-0.0049922309585677255
KCNK2,-0.004993238777166298
S100G,-0.004994336487319657
GRM5,-0.004994394168350784
DCC,-0.004995129066156948
APOB,-0.004996187710728119
PPBPL2,-0.00499652705768598
FBXO24,-0.004996694691298838
GPX5,-0.004996808966766874
ST18,-0.004997409432294021
SLC7A4,-0.004998440809347206
GC,-0.004999347132537735
OR7A17,-0.0050008893889884444
ACRV1,-0.005001158172401384
ZNF675,-0.005003525594871903
ADAM22,-0.005004614943541191
LOC90925,-0.005004795542421483
GCM1,-0.005004935637747599
FHL5,-0.005005362223181612
MC5R,-0.0050055502204863055
TPO,-0.005005940460021952
HRG,-0.0050063331388927506
SPAR,-0.005006699015966972
CYP2C8,-0.005007073291240352
MYOT,-0.005007291027952226
STATH,-0.005007672236081115
GALR2,-0.005009637761303226
MTTP,-0.005010813717528678
TREH,-0.005011062051744107
GDF3,-0.005011400298221726
NCAM2,-0.0050130002865134225
TAAR2,-0.005013140844929744
EPB41,-0.005013567081306611
IGSF9B,-0.005013651176700194
MOS,-0.005014247694005667
SERPINA4,-0.005014290893482995
NPVF,-0.0050147457452891005
PCDHGB6,-0.005014770969281997
LY6H,-0.00501478992310284
PAX4,-0.005014793316485175
BPI,-0.005014858384238253
AQP7,-0.00501526990978225
CPN1,-0.005015508335745124
CACNA1C,-0.005015561801515254
SOX30,-0.005015973847324977
AGXT,-0.005016135880816326
REN,-0.005016336006425455
MEP1A,-0.005016915806498538
HNF4G,-0.005017872600743725
AMELY,-0.005018542931536364
FABP1,-0.0050188810364629344
LRCH1,-0.005019601358809408
ART3,-0.0050202672609442585
DRD1,-0.005020444701142445
TAS2R14,-0.00502073732781836
HSD3B2,-0.005021888111263614
MLANA,-0.005022082881501502
LRP2BP,-0.0050225159646253735
PRAMEF12,-0.005024147614358054
OLIG2,-0.00502419221096376
KIR3DL3,-0.005024329965833947
LOC93432,-0.005024489846289273
C1orf76,-0.005025137594694437
ADARB2,-0.005026994077568067
FSHR,-0.005027046259513937
MSH4,-0.005028694039334602
RS1,-0.005029382981693274
GAGE1,-0.005029526295661837
SLC6A12,-0.005029630369278233
NGB,-0.005030853156357971
SPTA1,-0.005031223979488596
PCDHA5,-0.005032097881955431
MAG,-0.0050329120239310295
KCNAB3,-0.0050331079320330725
NKX2-2,-0.0050331608085545845
MS4A5,-0.005034031007120547
TNNI1,-0.005034447190583293
GABRG3,-0.005035771505818846
ASCL2,-0.005036623631827447
SH3GL2,-0.0050368935542861645
POU1F1,-0.00503761080227313
PDPR,-0.005037845527644458
CHD2,-0.005038406259699814
C16orf3,-0.005038524139693569
ENDOGL1,-0.005038709126444778
OCLM,-0.005039709680747958
C22orf31,-0.005040054032651045
OR2S2,-0.0050400656836785155
SOX1,-0.005040348003367449
C7orf16,-0.005040853723988933
ZNF536,-0.005041399384615426
C10orf79,-0.0050418949209610564
GRIN2C,-0.005042095834142877
PAPOLB,-0.0050443705803508
SCGB1D2,-0.005045187820634556
BZRPL1,-0.00504519821561828
EMX2,-0.005045817427731692
CPNE6,-0.005045934636205295
MC4R,-0.00504648893004143
BTN1A1,-0.005046975878558069
LALBA,-0.005047171922659046
GBA3,-0.005048710114480836
ZNF208,-0.0050492634443403605
KRTAP1-1,-0.005049992470980949
P11,-0.005051655922742045
DEC1,-0.0050523580914329375
LHX5,-0.005052463988357735
ALPPL2,-0.00505276102392601
SLC22A6,-0.005053167409566008
GRIK1,-0.0050543314795594456
NRG2,-0.005055149593808407
NR2E1,-0.005055343371367784
OR52A1,-0.005056012456852572
MTNR1B,-0.005056216794714911
CA10,-0.005056316392664247
DEFA5,-0.00505716087083939
AGBL2,-0.005057543695439527
REG1A,-0.00505775650548431
IFNA10,-0.00505784459370743
COL4A3,-0.005057933729178445
GUCY2C,-0.005058047158804571
ALOX15,-0.005058935155376843
NR5A2,-0.005059074135146762
EPHA5,-0.0050601212714925636
ATP4A,-0.005060798446956562
MXD1,-0.005060935272796312
PCDH8,-0.005061748538053844
KCNA2,-0.005061964038388972
PCDHA10,-0.005061992194332032
DRD5,-0.005062340532242334
NHLH2,-0.005062350241862234
RFPL3,-0.0050631607230965025
GALNT8,-0.005063387151994277
ADAMTS9,-0.005063980000380661
CHRNB3,-0.005064980302247397
PCDHGA3,-0.0050660610386862315
UTS2,-0.0050674311621471835
RLBP1,-0.005067834395977298
SAG,-0.00506806105180724
NLRP3,-0.005068209851782862
PAX7,-0.005068237205054792
ALPI,-0.005068872652293334
GABARAPL3,-0.005069034294348976
RIMBP2,-0.005069456093444572
TRPM3,-0.005069747255623985
ADAM5P,-0.00506981999259826
INSL3,-0.005070407734245731
SSX5,-0.005070747919332064
CACNG3,-0.0050711383662135024
CDK6,-0.005072368374127828
CR1,-0.005073616609105884
ZNF225,-0.005073723399418311
CASC1,-0.005073814208146159
CD226,-0.0050739983115072
CST5,-0.0050748684818379495
KIR3DL2,-0.0050752323663187885
CSH1,-0.005075852484185964
KHDRBS2,-0.005076596171108748
IFNA8,-0.005076918979101666
NPPB,-0.005077095719475272
FETUB,-0.005077271888502249
YOD1,-0.005077636748221411
PAGE4,-0.005077756558048786
SNCB,-0.005080243090036579
TPM3,-0.005080458143209693
NEUROD1,-0.005081409187307539
EPHA3,-0.005081843781063603
PKLR,-0.005082841018984587
KRT76,-0.005083032571779394
NMBR,-0.0050832664306263995
TTC22,-0.005083632099138837
GRIK3,-0.005083992594143233
OR3A2,-0.005084137271768284
GPR68,-0.00508470551244436
HCRTR2,-0.005086269151100716
SLC6A11,-0.005086375959362163
HTR7,-0.005086491322259465
TCEB3B,-0.0050869925218239
CYP46A1,-0.005087292874186001
OMG,-0.00508865892438245
CACNA1B,-0.0050890677085838896
P2RXL1,-0.0050891164745650915
PRO1768,-0.005089433561537594
LHX1,-0.005089662187233039
CDX4,-0.005090073717198013
LCE2B,-0.005092822832583545
CRHBP,-0.0050928366584623306
TAS2R9,-0.005093280600714551
KIF5A,-0.0050936961419801585
OTUD7B,-0.0050937607915510965
GNAT2,-0.005095032173086284
GPC5,-0.0050953026408735265
ZNF804A,-0.005095589956813393
GFI1B,-0.005095675675476605
HS3ST3B1,-0.005095681140621598
ERBB4,-0.005095806626424231
LATS1,-0.005097177919643779
ZPBP,-0.005097334847538014
PTPRT,-0.005097465501311404
ATP6V1B1,-0.0050980863619442705
TAL1,-0.005098121347183245
GPR173,-0.00509817269565805
ZNF667,-0.005099058793722309
KCNC2,-0.005099138826657439
UMOD,-0.005099174280135615
PNLIP,-0.005099488635740238
C10orf12,-0.0050996243446582296
ITGB1BP2,-0.005099673458627715
EPO,-0.005099816909510049
BEST2,-0.005100091450893482
MYH8,-0.005100117348401241
RFX1,-0.0051008574262056215
ART4,-0.005101599065724023
KNG1,-0.005102223676407653
OR1A1,-0.0051022299802742565
CAPN6,-0.005102994987468585
ITGB1BP3,-0.005103176326753648
SOX21,-0.005106179196711853
MOG,-0.005107804079960405
SLC6A20,-0.005107807383944548
LY6G6E,-0.005108958775994787
SLC7A10,-0.0051090137275297785
TRIM36,-0.005110251818499114
PF4V1,-0.00511047740624497
CRYGD,-0.005110865755170528
PDCD1LG2,-0.005110951986233243
CRX,-0.005112081172178814
TAS2R7,-0.005112668828311028
TSHR,-0.005112695877239542
FZD8,-0.005113346549268275
OR10H3,-0.005113398192584209
SPAG8,-0.005113454701696765
IL2,-0.005113672119367711
CTNNA2,-0.005113948911467013
SARDH,-0.005114592459326949
ATP6V1G2,-0.005114659127202867
MPL,-0.005114866274068602
REG3A,-0.005115437411599555
CSRP3,-0.005115571726759515
TFDP3,-0.00511625155686575
AFF3,-0.005116802349454754
SNRPN,-0.005116954315939098
ACSM1,-0.005117161773024615
MYH1,-0.005117748643762911
TTYH1,-0.005117782638056289
GPR12,-0.005117853021206256
ELAVL2,-0.005117996631145687
GIP,-0.005118901579923791
FOXC2,-0.005119460117781179
HUNK,-0.005120090596108453
C1orf114,-0.005120675536099396
SLC8A1,-0.005120717603111201
JAK3,-0.005121179503911769
CRYGA,-0.005121188878505708
C9orf45,-0.005121510888452982
PDE10A,-0.005121645888195951
P2RY11,-0.005121749157758979
RDH8,-0.005122254589108621
PDC,-0.005122292637331467
DGKB,-0.005122640137991214
THSD4,-0.0051226415690932324
SYTL2,-0.005122928854464873
OR2F2,-0.00512305968532627
SIRT4,-0.0051232949812646845
PRDM11,-0.005123683319955136
RHCE,-0.005123750227498822
HPR,-0.005123904046849586
CCR6,-0.005124726522214427
DLGAP1,-0.005124755513092381
PCDHB8,-0.005125502015785286
KCNQ4,-0.005126059258286627
NPPC,-0.00512770837408698
LCT,-0.0051288159314160945
HCN3,-0.005129148905752268
KALRN,-0.005129222610278484
PRG3,-0.0051295778840452656
APOA2,-0.005130171239146903
TG,-0.005130248530769002
VTN,-0.0051304295609303175
GAPDHS,-0.005131478617402802
ESR2,-0.005131742701137634
FAM12B,-0.005132186487596668
PLA2G2F,-0.005133022990928682
ONECUT2,-0.005133198062021013
RUNDC3B,-0.005133450571423863
SERPINA10,-0.005133475275267664
TTN,-0.005135470321729002
FABP2,-0.005135836055242228
AKT3,-0.005137027617773695
LBX1,-0.00513729276832192
CCL27,-0.005137667285249333
SLC4A8,-0.005138115717088989
RFPL1,-0.0051395015316758556
OR2H2,-0.005139686980117844
EBF2,-0.0051400089450418275
KCNC3,-0.0051400252957845725
KLK3,-0.005140052834398988
PDE6A,-0.005140352589780341
PPEF2,-0.005140667877374776
GPR23,-0.005141158957855926
PON1,-0.005141369879853357
TGFB2,-0.005142049736246854
LOC441601,-0.005142461280235839
HMP19,-0.005142736119060614
WNT6,-0.00514274698002404
KRT37,-0.005143039182702838
DNASE2B,-0.005143342188475316
BTG4,-0.005143406929298639
RNF32,-0.005143805625478198
CDK5R2,-0.005145088315660512
SOX14,-0.0051452966577371214
KITLG,-0.005145444443634121
SERPINB10,-0.005145514155810985
PSG11,-0.005146056492148888
NOVA1,-0.005146371827745867
SLCO1B1,-0.005146429839412401
CD5L,-0.005146575592224201
TMEM16B,-0.005147052116446952
APOA4,-0.0051479751703803174
RAX,-0.0051479855795902325
DPYS,-0.005149039537339672
THPO,-0.005149427490189778
PPP1R3A,-0.005149865566017978
CALCR,-0.005151466275335614
CYP11B2,-0.00515191324680589
CDKL5,-0.005151929243864627
CDH4,-0.005152010904303711
ATP8B4,-0.0051523696313361565
NEUROG2,-0.005152652343702555
IGFALS,-0.005152774124351612
MAGEB4,-0.005154704451920911
ATP1A2,-0.005154834472878337
NPY1R,-0.0051553639506658495
SSTR1,-0.005156821147210526
ADAM7,-0.005157304011188015
HYAL4,-0.00515758882355974
MUC6,-0.005157694387037209
SMPD3,-0.005157739410860042
ZNF471,-0.005157871791846986
ZP2,-0.005158441888901664
ANXA13,-0.005158637781865704
CA3,-0.005158974369051942
NTSR2,-0.005159282271244994
C4orf6,-0.00515948393972903
SYNGR4,-0.005159771960918776
CCDC33,-0.005160055231827014
PGM5,-0.005160269400047829
C22orf24,-0.00516049889821615
PSG3,-0.00516060726571174
DNAI2,-0.005160692057535471
TPTE,-0.0051613446892960786
AMBP,-0.005161403136475267
