Genes,Gene_Values
TNFAIP3,0.020386569477937478
VEGFC,0.020386288500740504
LILRB1,0.020362775815560192
ADRB2,0.020355251021476853
BATF,0.020354894770226676
HERC5,0.020299018965438013
CD1C,0.020289581657405235
CLDN18,0.020269262005320306
TLR2,0.020245949140658998
ZBTB20,0.020220007753807875
SLC15A3,0.02021185427610257
RASIP1,0.020181902504507406
LIPG,0.020173248526094072
IRF7,0.02016794377979351
ALDH3B1,0.02015964338222734
RCN3,0.020143916478505344
ABCA8,0.020142972548935153
LHFP,0.02013020570197104
OASL,0.02012610887439593
SPON2,0.020037347745644522
BNC2,0.02003468089044789
ZFPM2,0.02001175937502175
NCKAP1L,0.01997827127797972
INPP4B,0.019948359239464822
ORM1,0.019929808804491984
ANGPTL2,0.019927911146368087
ANPEP,0.019927183937096696
IFIT2,0.019919495196034177
HLA-DQA1,0.019911877636091545
S100A4,0.01991108976621611
SMAD7,0.019865451280038852
C14orf132,0.01984933662097304
SAMHD1,0.019848749442603904
NDN,0.019810939348161985
RGS5,0.019786497405361664
LIMCH1,0.019776191577185968
FGF7,0.01976355162733598
DKFZP564O0823,0.01974416834848197
ELTD1,0.01973840328144701
TNFRSF12A,0.019688946502656637
IER5,0.019664232241207474
FABP7,0.01965784305583085
IGFBP4,0.019637417264200634
ARL6IP5,0.019618352667559454
KLF2,0.019613854456665726
SLC39A8,0.019598348565779078
FAM38B,0.01959401389357344
GALNAC4S-6ST,0.019575949771066168
CAV1,0.01957218932708717
CHN1,0.019472266320801387
ACTG2,0.019445821234989318
MRC2,0.019444515318426697
KRT7,0.01944074806634702
CD4,0.019407560389829825
ITM2A,0.01940058089778459
SH2B3,0.01935189851651136
TBXAS1,0.01931780361229524
SH3TC1,0.019316851965785992
CADPS2,0.01930258592264282
IQGAP2,0.0192887759396439
TGFBR2,0.0192545809013254
VWF,0.01924738373640954
C16orf30,0.01918452941630604
EMR2,0.019168750450239958
PLEKHC1,0.019164139074013896
ECHDC3,0.019161895593901558
LMO2,0.019125186174790226
MX1,0.01908634441904898
CD36,0.019059213699012197
CCL4,0.01905040301070135
CCR7,0.019047234585754177
ENTPD1,0.01898139953194607
KIAA0256,0.018944823074881666
GLI3,0.01894358513386322
PODXL,0.018935303062754223
KLRB1,0.0189282063914808
MMD,0.018903392558956903
PTGS1,0.01889771182513272
CEACAM6,0.018883707342794303
CD1A,0.018872715501263775
CXCL3,0.018868225918687975
PDE4B,0.01886670002132456
TSPAN1,0.018860231905966442
TDO2,0.01882761209394501
PDGFRA,0.018813252932991742
STAB1,0.018800745765213803
KLF6,0.01879527787532947
IGLV2-14,0.01877075206563876
LAX1,0.018760810132309607
CFB,0.018753152575056754
CAPG,0.018733211008282957
CPZ,0.018724858692510588
FN1,0.01870269421635482
HAS2,0.018695166094380797
MAOB,0.01869342199279606
CD3G,0.018688217250921183
PLEKHF1,0.018680358045076482
NUAK1,0.018675810722094295
SCG5,0.018672376427554815
NES,0.018668897362633424
C10orf10,0.018616898826162926
HTRA1,0.018614292284703002
DUSP4,0.018608768367276544
GATA3,0.01858801264246539
SLC31A2,0.018568379010783308
FBLN2,0.01853789236468252
CPM,0.01850008001591396
COL8A2,0.018474840870098243
IL33,0.01845795170071062
COL21A1,0.01843722529398196
CCDC102B,0.018436914743047726
IRAK3,0.018418832966413893
SNED1,0.01841523694972429
MYO1F,0.018412363330900145
CYP27A1,0.018402560739660144
KMO,0.01839007568614652
COTL1,0.018370468215962193
PAEP,0.01836742922700134
SEMA3A,0.018353395413349544
PRF1,0.018329493861949295
CLEC3B,0.0182901208438855
CD27,0.01828209821901122
HRH1,0.018249452977304778
GALNT10,0.01819062083024939
TCF21,0.018163573395499857
MCAM,0.018133460437549417
PLUNC,0.01811244359260564
SIDT1,0.01810769118712312
LAMP3,0.018086233888272244
MEOX2,0.018055042546079782
SPRY4,0.017996014053944045
CPA3,0.0179521125129514
CTGF,0.017945870849438057
PIM2,0.017937405638157995
HPGD,0.017931968456411318
MFAP2,0.017922189638689953
C20orf103,0.017916069772087376
PLEKHQ1,0.017901509481979386
IFITM1,0.017879134656006115
ACOX2,0.017874143957325526
TLR7,0.017867676930007213
PPBP,0.01786508789904034
RGL1,0.01784409163249366
ITGA5,0.0178362499589652
GAS6,0.01778941085481475
CITED2,0.017755640405437416
SERPINE1,0.017732308911253353
SNX10,0.017676608151479832
HOPX,0.017647937580470893
EMR1,0.01764518621800586
IL15RA,0.017642011746987978
FRZB,0.017634463684261886
IL13RA2,0.01761889129549878
JAM2,0.017608615004752845
MS4A1,0.01759753115130484
FCGBP,0.017592029456883936
NBL1,0.017587688663258962
ST5,0.017562768482464523
PALMD,0.017559738034851623
CXCL12,0.01752859427689045
IFITM3,0.017506886677677098
FCGR1A,0.017495017251197623
PDGFC,0.017469784358391142
TRIM8,0.01745281931892465
PDPN,0.017437625120874545
GIMAP5,0.017437624089817718
TPK1,0.017431821390055245
QPRT,0.01742229326883972
MALL,0.017405367957950505
SPRY1,0.017384546571910377
NAV3,0.01737398400120336
PLXND1,0.017362860764260513
PLN,0.017302755339249822
ISG20,0.017295840687472655
FYN,0.017270040011738996
ADCY7,0.017261901487582387
EMILIN1,0.017242479458363037
MRAS,0.017236513665167135
TNC,0.017234120223957997
LRAP,0.017234119603819865
ABLIM3,0.01719511631664279
SPAG4,0.017191749401018572
ZNF331,0.017163942800727857
IL6ST,0.01716063360031475
COL4A2,0.01715931122875298
CISH,0.017148614097227902
CACNA2D2,0.01713868289958003
OAS2,0.01713175978368112
GBP2,0.017099744007162933
TAP1,0.017081755691928158
APOL3,0.017072894996683748
TGFB1I1,0.017030395860114202
PLA2G1B,0.01702873199584896
LRRC32,0.01702624264839654
SNF1LK,0.017019474276271523
PLTP,0.01700443824145126
DUSP5,0.016994751621064015
ECM1,0.01698693051689895
UCP2,0.016968175312463602
LUM,0.016955180509640132
LIPA,0.01695286689548107
DYSF,0.01690516222936408
STARD13,0.016894495683790128
FMO2,0.016886431538473294
FGB,0.016882983522269957
DFNA5,0.01687456115129452
HS3ST2,0.016874083405956062
NCF1,0.016863505113917505
IRF1,0.01685899044785776
IGL@,0.016851815941119876
ANXA3,0.016835794276999053
FSTL1,0.01681538198815064
KIT,0.016809294750299394
ORM2,0.016801234897129296
RGS1,0.016795216150544516
PARP8,0.016753620716673873
FPRL2,0.01675148286380372
ZYX,0.016728680881678396
MEF2C,0.016727844210709077
RNASE2,0.016664599607284947
LAIR1,0.016656916110896793
TRIM6-TRIM34,0.01664404052110503
SLC1A3,0.016637115760467894
FCN1,0.016633747483593704
ITK,0.01663081194174335
TUBB3,0.016629074895025985
EDNRB,0.01662529301967237
COX7A1,0.016602737306080396
CD37,0.016585513435768032
RAI2,0.016584395822145645
VAV3,0.016569682632525104
PILRA,0.016566555593452943
DDAH1,0.016548001402726293
MTMR11,0.0165477895005258
APOBEC3G,0.016530525335976605
ZNF91,0.0165296328138632
PGDS,0.016513227026291162
SMPDL3B,0.01648572681218906
CENTA2,0.01648507832736888
SOX9,0.016479505831922554
DOCK4,0.016471693832615316
FAM26B,0.016470408406818456
WWC2,0.016448821481081198
SLC25A24,0.016402966090925314
HERC6,0.016384747459416274
KDR,0.01637879673517285
ICAM4,0.016378392382840456
F3,0.01636486499355141
MAN1C1,0.01635807041254161
CALD1,0.016347971706477914
IGFBP6,0.016347407954465213
PTPRCAP,0.016297735502598776
S100A14,0.01629701248257565
KLF10,0.01628542354618737
HLA-F,0.01627438298030206
C13orf18,0.016272736161420023
DOK5,0.016270941606012976
C9orf167,0.01626499496781231
MYLK,0.016245008833514873
PTAFR,0.01623788250440796
APOD,0.016191571824052873
THBS1,0.01618466186569384
EHD2,0.016178479848002473
RND1,0.01614787049005174
KCNMB1,0.01614623010715495
HBA2,0.016135140508102323
COL18A1,0.016134739530868254
CPVL,0.01612896216199112
LAMA2,0.016127296362244775
GNAI2,0.016095533922509772
APOE,0.016078096918328892
HEG1,0.01607412248625037
SEMA3C,0.01605545766708149
CDC42EP3,0.0160539413902373
PNOC,0.01604736133765574
CARD8,0.016046738012089383
ECGF1,0.01603083354792952
ACAA2,0.01602836736066703
CHIT1,0.016027509101772842
AXL,0.015999434742113385
DUSP1,0.015957330823046335
SIGLEC1,0.01593645051410436
LSP1,0.0159363373398795
ADAMDEC1,0.01592684076744482
FLNA,0.015924376549016506
LCK,0.015917776929083263
RRAD,0.015885538308921476
HLA-B,0.01588148392682829
KLRK1,0.0158693716877975
RHOBTB3,0.015863248890104688
BTK,0.01585227057463426
SLCO2B1,0.015846480197856835
IGF1,0.01583727812612706
ARHGAP25,0.01583648170637152
FAM105A,0.01582355207532347
CD180,0.01582093772076024
SLC46A3,0.015815191464615234
MST1R,0.015787616544703318
LPIN2,0.01578260974503666
PTPRB,0.01575878249183911
RHOF,0.01575789000050016
CYBA,0.01575102576374667
ARL14,0.015746325980569416
CMAH,0.015743779097468498
ANG,0.015734935138273495
GPX7,0.015726829495706505
CNN3,0.01571392683926261
SLIT3,0.015700160005014535
SH3YL1,0.015647383779084065
CLIC5,0.015640050840129857
HOXA5,0.015636850993588313
CD38,0.01562687126389385
ADRA2A,0.015603927934583248
TIE1,0.015588897346156878
VNN1,0.015580904966823803
SELPLG,0.01557594398988678
WNT2,0.015557252302762845
PDZRN3,0.015554351853607989
AGTR2,0.015547680599826216
CPE,0.015515289791267825
S100A9,0.015509963821253298
COL4A4,0.015494173902113134
MSN,0.015487078847964462
HDAC9,0.015482233263209124
IRS1,0.015478612984150663
AP1S2,0.015457328997102197
GUCY1A3,0.015446190962725722
SEZ6L2,0.0154180889185452
CD79A,0.015413365686624358
PRKCDBP,0.015406628183395112
NKG7,0.015400213235579411
IL1B,0.015397940580942232
ST6GALNAC5,0.01537397087595815
ACSM3,0.015370967087744143
SELP,0.015351886898279288
RAB20,0.015350539028419681
PRKCB1,0.015330428110679695
CLEC10A,0.015328786651639281
SLC29A3,0.015320530737051537
MPP1,0.015317881372695923
DNAJC12,0.015308553642741429
PDE1A,0.01530210783159968
HSD11B1,0.015298627644659557
C10orf26,0.015292393399619058
AIM1,0.015290067105977752
VDR,0.015286371546994844
KCNK3,0.015269330526461865
IL15,0.015267054407457138
RHOB,0.015256893014576495
SLC44A4,0.015251872296677692
SLC35F2,0.015188906218444898
PTGER2,0.015157368301982752
FLI1,0.015156945766276094
TRAF3IP3,0.015154329505048449
NRP1,0.015140485868637596
P2RY14,0.015118909338985189
IL1A,0.015113124191342656
PCP4,0.015107075870030623
JAM3,0.015097047014133629
ACP2,0.01507563491066829
BCAR3,0.015069118179251127
CFD,0.015067304082492034
MT1G,0.01506634019590051
SERPINF1,0.01506595959759302
HLA-E,0.015054590809197013
FKBP10,0.015047937773753297
HSD17B11,0.015007734824582756
MAN1A1,0.015006027048947271
UBE1L,0.014987860986590586
ITGA2,0.014955509883547815
SLC24A3,0.014925316994928637
UBE2L6,0.014920367767900474
CFLAR,0.014912982917053057
CTSL1,0.014912718482554458
MICALL2,0.014876721589768523
IL12RB2,0.014862241965423139
HCP5,0.014857777500027768
CD55,0.014851780854617634
PLA1A,0.014845286640733176
TNNC1,0.01482948500818688
DKK2,0.014827763934165638
FSTL3,0.014823877137838951
EDG1,0.014808831583669415
RASL12,0.01478485418975207
FAM38A,0.01478201621496143
OAS1,0.014761632281448358
SEPT6,0.014761630262170696
ALOX5,0.014748507621410991
MMRN2,0.014745587072132058
RAB27A,0.01474441978661635
PRKCQ,0.014725109563679974
RHOBTB1,0.014724919288470889
TMEM2,0.014720505356609997
FUCA1,0.014711964038029138
LGMN,0.014708646714396598
GADD45B,0.014701012305749835
FHOD3,0.014698350750180326
F2R,0.014676565755744863
XYLT1,0.014673712166788436
ITIH5,0.014666578798949814
P2RY6,0.014625394326302731
EFHD1,0.014624832215865477
GNLY,0.014623449047388054
SH3BGRL,0.014614398754330566
TBC1D2B,0.014612218386357368
CTSD,0.014591925120141238
IGFBP7,0.014583812889967697
JAK1,0.014564183045832712
C1orf78,0.014517781598755875
FAM46C,0.014515128934356872
HLA-C,0.014509187612198124
PRRG1,0.014476506799436989
ALOX15B,0.014455834321322383
PLCG2,0.014455195861307632
GPC4,0.014455154969878413
STAT1,0.014446585781334292
FZD4,0.01443745818639896
VAMP5,0.014420016533492558
AQP4,0.014408952742609055
SDC3,0.014387980424382397
AGTRL1,0.014383906267795555
MICAL1,0.014369010589884226
CD19,0.01431965724485646
C7orf10,0.014295755869116699
RTP4,0.014294821350434823
CRLF1,0.014282369462925224
FER1L3,0.01426252617185563
PVRIG,0.014246528864912594
PPAP2B,0.01424504470448439
ADORA3,0.014232148890499455
MAP3K8,0.014229883007493659
PDGFRB,0.014214611399910227
EHD1,0.014197872238865207
DDR2,0.01418324567184879
ACTN1,0.014158984290233548
LAMB2,0.014158115567885233
ALDH2,0.014154644098616012
PDGFD,0.01414581563531998
TGFB3,0.0141358254839531
PVRL2,0.01413104547841699
CCL11,0.014125775908913625
LAMC2,0.014120380682893263
PTP4A3,0.014118899500027138
FGL1,0.014109985648876926
TLR3,0.014078495641087862
STC1,0.01406040415073166
TPM1,0.014058692678582294
ITGAM,0.014054237674737383
IGF2,0.014053506370124978
CR2,0.014040711877278605
SULF1,0.014033155725172082
CD59,0.014031561483977394
NAIP,0.014001939282782231
MITF,0.01399682839420956
TESC,0.0139933601233544
PLVAP,0.013976861927657193
DEFB4,0.013973989443336986
C1orf116,0.013971831703599134
ROR1,0.013939433030743863
RAMP1,0.013934591016329236
HOM-TES-103,0.013932286471523479
TPCN1,0.013923875039389839
SP140,0.013902536658014403
GPR124,0.01389709822709168
NME5,0.013896531786017737
CCR2,0.013889919458257018
EMCN,0.013886632336036356
HSD17B2,0.01388529805585528
CD83,0.01388145956660602
IFNAR2,0.013864351829723594
APOL6,0.013847682801974879
SH3BP5,0.013836728616307987
TNFRSF14,0.013835971284115173
PIGR,0.013823195965703309
PON2,0.013821969260527584
FIGF,0.013816781219564735
ENG,0.013815888098157831
GPR126,0.013806092173406103
HBB,0.01380134171057261
ZFP36L2,0.013798022184461812
CCNJL,0.013795384090399668
CXorf21,0.013786915256034258
CCL22,0.013776445472843735
LOXL1,0.01377235864043943
PRRX1,0.01377074288854225
FAM30A,0.013767867954036634
P2RY5,0.013757695519608886
LIF,0.013751151156613316
PLSCR4,0.013749335753106549
